;cat1_gender;cat2_hairColor;cat3_education;cat4_income;cat5_customerSatisfaction;cat6_brandOfSoaps;cat7_motivesForEmployeesToWorkBetter;cat8_motivesForTravelling;cat9_age;cat10_proficiencyLevel;cat11_nationality;cat12_blood type;cat12_paymentMethod;cat13_productType;cat14_temprature;cat15_programmingLanguage;cat16_city;num1_1;num1_2;num1_3;num1_4;num1_5;num1_6;num1_7;num1_8;num1_9;num1_10;num1_11;num1_12;num1_13;num1_14;num1_15;num1_16;num1_17;num1_18;num1_19;num1_20;num1_21;num1_22;num1_23;num1_24;num1_25;num2_1;num2_2;num2_3;num2_4;num2_5;num2_6;num2_7;num2_8;num2_9;num2_10;num2_11;num2_12;num2_13;num2_14;num2_15;num2_16;num2_17;num2_18;num2_19;num2_20;num2_21;num2_22;num2_23;num2_24;num2_25;num3_1;num3_2;num3_3;num3_4;num3_5;num3_6;num3_7;num3_8;num3_9;num3_10;num3_11;num3_12;num3_13;num3_14;num3_15;num3_16;num3_17;num3_18;num3_19;num3_20;num3_21;num3_22;num3_23;num3_24;num3_25
238;male;black;phd;$40,001 - $50,000;good;lux;peer motivation;Business;36 to 58 years;Novice;German;II;credit;Wood;cold;c;-;507.48877509700174;-3.5742215987610146;108.84270911664248;113.66614757297998;531.6869658996172;-226.48756924300562;938.9130887697402;547.8216943598183;210.26404919908094;186.5264258299518;798.8681301825479;385.22024620171476;-43.588887817324405;322.1238752947743;926.3304703936203;949.59208628068;-440.01399056950993;-9999.0;400.06847335899363;-9999.0;400.67177886138626;91.93495600948833;319.1392279378313;875.7668040091573;-35.8112619958402;-46,91006356;447,0018348;711,8053082;937,8414443;664,7965499;279,0559365;145,7546912;130,1471436;1541,777276;22,96551071;99,49845291;866,2947259;-1057,933104;-591,0268356;256,9794328;350,2079395;305,5525944;602,0304728;1490,416637;571,9576328;1026,178311;1060,9623;1927,780711;1352,58072;622,7990842;304,0512284;131,410164;500,5274808;;587,2867564; ;269,1793879;744,5534791;301,1639124;697,5236681;879,155339;377,810772;671,1431138;549,0718888;843,0831601;147,9169971;212,4885603;385,2315524;750,0676917;351,3137316;66,94420454;690,1496925;508,1285248;940,2584412;555,4410927
239;female;black;high school;$30,001 - $40,000 ;Very poor;Dove;peer motivation;Leisure;59 years and above;Advanced;German;II;cash;Wood;Warm;C++;novosibirsk;378.93232534792446;-75.80105102498811;1801.711255325105;159.61016509183065;1461.522538344605;-239.7841295851855;957.1351210298352;268.93501718282903;56.098533126582;-580.312149237411;714.7471850982698;-862.9952147491922;-341.135454415876;511.3031627588234;721.1987700577572;651.3258620100693;-410.7171306033754;810.8673591256407;314.28710276533997;374.30065544976304;-9999.0;-47.078496777312125;548.8353881638075;907.4695513802972;-9999.0;-369,0319515;1485,624653;768,815705;713,2452963;1083,052466;400,8969082;145,8930129;207,627945;746,4270701;-92,68934614;124,6929233;912,1872708;3588,356394;554,4356674;139,9295833;608,5303504;502,6496983;664,6474364;-362,9810638;988,4894147;575,6956057;;402,7446529;-128,1544675;237,3324662;394,5249266;454,5728428;707,057294;;567,5647339;;224,7074058;764,3006493;482,1091284;;854,4532203;262,6585935;488,8924081;599,9643162;701,4524419;131,8847065;226,3441538;225,8259884;499,2989829;-;30,29041839;;879,4102385;971,5699252;575,6303933
240;male;Brown;High School;$30,001 - $40,000 ;good;;Friendly work culture;Health;36 to 58 years;Advanced;German;IV;Credit;Plastic;Warm;C++;Moscow;-9999.0;34.31214352787857;1097.5713976587203;-9999.0;307.9689577634986;585.0317747727192;885.1349665094335;-9999.0;515.0798904709756;428.90148522577886;517.4241369224134;-1952.569251369263;169.94496691624448;456.7442915564203;-272.7801100805309;1034.1230812403887;161.03618177589104;-9999.0;657.8156582468719;212.97112616765628;342.4254773425322;233.7655978226402;687.4525991713772;1275.7240998909951;192.31700918126919;-473,7117932;310,4399481;922,2027877;1504,700431;338,579569;46,82040872;145,871585;170,3200444;-144,4405645;-46,03326189;-328,509402;918,9946746;-1233,751217;1162,410362;275,1857963;286,0652088;944,1160042;-52,74678443;50,8148339;352,3710889;519,5282781;1825,540749;4054,06927;-859,1822408;95,51010078;777,6966106;;601,4761315;735,3766001;459,0337876;485,9887123;140,5520697;707,1535893;302,3742367;796,9011217;861,0669329;247,4716667;575,1298232;337,3141911;733,276848;112,6706517;389,7047134;515,7284838;718,8403605; ;154,1258281;603,6852015;538,7389934;970,0132794;600,3484866
241;male;black;BSc;Below $30,001;good;lux;recognition;Health;Below 21 years;Advanced;German;I;credit;Plastic;Very Hot;C++;novosibirsk;660.7461019873347;-9999.0;447.84379630531174;204.09656196094525;401.04137710020893;1548.6550620753353;-9999.0;562.5042241750243;685.5824722725563;-340.33251805404313;787.1178838661922;-352.0562843679505;277.4021484501767;349.89285228918703;1616.4223530040936;541.5061525436968;-744.9431449942715;710.731706524836;243.94508054156051;129.34098964707175;1556.824200436012;-1.595811308910129;-19.513609921145644;898.2372889974679;-1400.3440442315177;-55,22699098;673,7132896;727,9980366;738,3290589;961,0602061;-21,42071657;100,7043366;189,4612889;829,7851401;-14,51804721;-161,2743625;323,3830524;18,08621884;-773,1482291;136,7019498;615,5064194;;-146,9964023;-902,0612876;267,0198589;784,4607163;964,4038474;129,8177537;580,7035084;308,290587;838,8749011;490,0400468;713,9774637;481,6443028;491,3702354;705,5742503;269,4506193;743,982812;328,9084011;715,0340809;728,206196;239,4073023;694,4546372;537,4961408;862,6939261;144,6860312;;375,8335128;561,8796914;506,0393856;142,6086992;691,5603077;747,0360572;936,9555133;683,8978137
242;male;red;School SAT;$40,001 - $50,000;Very good;Lux;Peer motivation;Leisure;59 years and above;novice;German;II;cash;Plastic;Hot; ; ;916.0427792658476;14.751702520147347;593.8995330455638;116.22631067002091;382.092889403498;-538.917748580749;940.8334663951117;-577.153588172217;-9999.0;-351.9042126995744;756.0452035067735;132.81618010327915;-9999.0;559.5554197002124;1309.1476059200966;913.3335024513843;-1088.9710823395856;722.7012729312735;-16.443972996159914;280.1604035621254;-181.60900015243624;111.57683328304356;486.0862367104041;843.0957714828919;-54.13653333053321;-150,9216723;1098,80184;957,7490564;636,8121469;831,1869597;-400,2829251;-47,07795148;425,3707613;-183,6657301;28,99228397;;;-924,8734104;-240,8775071;;-55,70386671;1004,62918;312,5165052;1913,165341;891,1539601;470,9019512;873,7461247;-101,7426419;1054,141087;343,8496134;189,9454985;-352,3089284;469,6248281;37,75510408;580,7671295;421,6577846;91,36392181;733,3200043;143,0683068;224,160572;753,9476432;387,8278389;730,0861341;767,0394556;842,5126006;129,4155684;123,1241983;377,7286944;485,7262959;664,8448611;81,97398432; ;401,8772735;943,8799884;544,0734603
243;-;black;BSc;Below $30,001;Very poor; ;Friendly work culture;Business;-;Intermediate;German;II;credit;Wood;Very Hot;c;Moscow;595.4288057181991;56.21254412993474;1374.3203062395078;90.38316731975854;-227.187585637957;-54.955893608265626;919.7031889525051;218.04536081241636;397.334999407826;601.407156470789;701.6094697311853;-9999.0;827.9070495343994;507.3430912084884;476.1079025036985;866.5432444921464;770.1014522100513;741.9795620168765;523.5400810119006;373.76786945181163;-308.2651469693236;469.37019405838316;353.8653372951129;680.6049707297067;-122.4658606025854;314,8980503;1010,680429;;1571,16347;676,8749179;360,9049318;177,4970911;325,8401569;-194,878382;-52,48012791;-440,9840283;738,9088924;2237,290643;250,6790464;172,2226447;;219,3048674;300,4995373;-508,1317493;1608,395962;581,6488146;491,2413579;2104,933044;1371,115614;500,5029374;543,2769922;164,2999263;618,7692288;798,9147293;496,4986757;775,7172111;315,7178723;759,0842969;255,1088695;470,7240827;834,1727258;292,0422818;620,359341;236,2439774;817,2640434;128,3733567;227,6242581;459,8795773;-;237,4710893;-;653,9548685;-;961,4377011;587,641585
244;male;black;High School;Below $30,001;Very good;Lux;Peer motivation;Leisure;21 to 35 years;novice;German;II;Credit;Wood;Hot;C++;;708.4695508068501;22.480856236085604;82.53593620929723;163.0792267460132;-526.1681644430336;818.1129904255534;874.5802932285636;713.5186227085446;-152.02097280964392;-166.9724807598816;784.9012906201331;644.5515687419788;735.9190063857493;759.5850758287054;776.4617028626333;895.4299961907276;-862.4391387786227;761.176691771002;225.73321276536393;230.6060779260819;177.71517419491002;-289.6803751535136;1100.4096247931632;865.2655088115087;288.707262913121;-81,47563793;982,0194194;903,3430034;1083,946154;801,4780236;439,1996589;17,97755231;258,5252871;386,1822672;93,34096052;339,6878063;628,5022679;697,5748793;486,0390617;55,46143369;694,1170994;1119,557577;326,5083127;1306,304581;;450,4320857;265,9982689;1782,296052;-126,5888027;10,10236971;740,8117043;456,7727805;428,1035502;49,61752781;511,4712904;-;74,22389472;762,6816437;342,6728395;575,0059373;887,8949321;296,775104;550,3311144;651,7197967;701,9433618;93,23223045;202,0973644;397,1452418;410,3888832;559,7007233;13,98336783;612,5899991;601,4644446;940,4323943;641,5713925
245;Male;Brown;BSc;Below $30,001;Good;lux;recognition;Business;21 to 35 years;Advanced;German;II;cash; ;Cold;C++;Chelyabinsk;171.86932213519452;44.97397960484097;366.35921765078393;-9999.0;530.4220521375237;856.6260067199852;897.8873688707512;212.4123929325485;388.5544015913282;615.6372085639971;1024.7979676456393;-1394.4755026086564;-418.7980684366521;433.8431365322492;1016.0814464601417;1309.0964097098245;1457.7194913616654;750.3527445898412;-86.5606503950143;154.3807874916091;287.18951678952925;-179.7072453276259;415.6180492595785;1101.2714171726768;252.12057214364552;247,4985728;374,0139312;617,8685252;492,8145954;257,8897891;317,3043224;125,037314;-55,35381045;265,314932;-40,21986956;-48,57708008;1107,582072;-216,821179;829,3234461;225,445663;103,4972142;669,4373534;127,236878;125,2127714;723,5171531;507,7323674;943,5073048;1330,644839;259,9818249;196,4016906;131,211165;266,573089;425,4903184;382,2347852;454,9571793;538,6711347;172,3968628;;320,3406355;820,0453373;784,3910874;318,8234108; ;511,4770013;450,1367017;123,1253592;;477,1898228;544,658903;469,4162919;6,376794768;640,4453145;503,2520888;964,1231083;578,288759
246;male;Brown;BSc;$30,001 - $40,000 ;Good;lux;recognition;Health;59 years and above;Novice;German;III;Credit;Plastic;Very Hot;C++; ;477.7108832005418;135.3991971306138;-9999.0;221.57843672027968;1538.1502896818515;40.289982805175214;906.7896870265935;951.5458143578636;-9999.0;260.1260979204287;728.1809447885126;-2561.229843352756;48.4570492489224;481.4674819256779;452.7944821758042;817.4767277627991;-133.1102620854208;725.4512680949523;191.4268607642502;364.93911381312716;-155.83926011058475;258.5493542456708;369.7690432037329;807.708360336636;-9999.0;54,76506006;1081,020733;944,8316286;781,8912104;378,77013;-343,8115737;95,15819609;467,7616643;162,1319229;-5,508296519;809,6967335;1009,691767;1696,803288;450,5847018;75,39863413;455,8421146;178,6644863;648,0454103;1069,113711;855,7082239;800,1062481;801,7497648;1100,573741;-192,4296151;247,1202364; ;633,4601552;383,2883954;423,7289911;581,6133154;487,0812641;173,6974932;700,6566825;449,2556318;583,455807;740,159789;279,4615908;643,8246882;673,5981342;594,701617;131,3744919;375,0101841;518,7290607;462,8030481;-;129,5373517;627,7331065;659,7753057;972,1856058;631,624659
247;;black;;Below $30,001;Neutral;Lux; ;Health;59 years and above;Novice;German;I;Credit;Metal;Hot;Java;Chelyabinsk;618.6412352550218;41.596369790323656;720.6432967343841;139.41065663764448;100.9833302298286;-1070.9414700214827;929.7540456263963;197.36298234207484;431.30261895233485;-1359.568648033136;847.7248241996201;747.4677949852131;1072.3302707199748;276.3897087667698;789.6280376308143;794.7615656738269;-160.7033737029422;768.4155265575095;-343.78261428365397;269.77852121361343;674.0033731956789;532.313054158793;21.933320519442077;774.0018921184534;1311.1069464073503;370,8576431;912,574491;662,4080217;184,3351335;72,12920929;67,85883828;522,5267622;112,5570525;169,2978057;11,32999769;492,3530631;980,5708665;501,679265;3040,705073;157,2175009;353,4796628;644,4749581;435,6235251;1004,25794;347,0765982;1246,412647;753,6588582;-6,100593185;888,5139624;163,9692593;;545,0456698;356,2713224;-;543,9837147;631,2684316;292,3984006;746,3867906;354,8815027;616,3456431;892,2340817;316,5342049;472,5242051;421,4998709;790,9182578;145,2646169;238,1387106;199,8187227;608,1068535;279,8898291;76,08515856;683,5557404;839,3019492;;686,7731772
248;male;Red;School SAT;$40,001 - $50,000;-;lux;Friendly work culture;Health;21 to 35 years;Advanced;German;-;Credit;Wood;Warm;C++;Moscow;657.9465777596542;-15.286154340291116;1479.3591563996915;156.1110399714624;1747.5261134970922;1412.4600006095898;923.3594992213444;419.42288077255677;-9999.0;-835.2176452706867;541.4843807553011;1374.839376696499;-220.14995183609108;343.4048055460598;1072.8454146920142;766.7552604347381;162.16426957754774;873.9013874188255;-9999.0;-9999.0;1161.8167309296045;1017.4069700991915;361.0216785931172;1117.5451847228126;-79.01364087723039;93,85620161;1236,308026;1296,408173;1333,238607;410,4589454;-139,2093226;265,5287979;-166,7838351;874,3223852;19,8782759;-80,89102159;624,9767466;1532,056605;1410,848251;101,4767264;119,9281653;1269,050977;98,98373826;1700,899742;1104,157946;609,125712;1246,164584;328,9040975;-2262,295964;512,3445507;95,22910963;540,5290289;621,0956392;599,097722;493,9100228;413,0522603;624,6490659;723,7346535;473,9829378;;927,5483531;259,9851772;588,2324234;343,7617071;1189,585372;178,2417043;164,844963;332,2411998;446,9713037;621,5176643;128,6459898;673,9015143;541,0839209;;570,7237974
249;male;Red;School SAT;$40,001 - $50,000;Good;Lux;Peer motivation; ;59 years and above;Novice;German;II;cash;Wood;cold;C++;novosibirsk;228.17159249540606;-116.77485602688883;-175.25407554920685;-9999.0;-9999.0;2496.7404021249945;891.7849411848068;735.1044354347455;-9999.0;-524.4251482493348;743.5772140702293;-475.55212047934333;-9999.0;433.63656457153246;2452.2289274537707;782.7276893946346;-302.5744004587897;730.5934195314937;712.8280939981898;325.75657585845835;465.2269849633845;675.6710070448233;298.11422473420134;694.876541173468;-93.45172435029485;-246,558487;1738,164538;;1616,716701;225,3780112;134,6778738;127,8722689;665,764363;-240,2980232;29,46397304;-114,5716594;177,46098;1443,101789;328,5588134;135,261486;428,3351494;507,4850911;144,2517219;673,4373238;974,8699157;1300,637449;652,1983967;4406,283063;-685,4648198;528,7115368;57,00729036;;695,9605281;379,3870083;454,1236398;727,6781345;380,2075358;;463,7904367;836,8857666;804,5413687;301,3993342;766,8107363;449,8748235;255,1310849;117,3684482;254,8208194;303,4358271;414,9485184;267,1753574;38,38143558;560,0234244;521,6416488;960,1816766;614,4067133
250;male;black;phd;$30,001 - $40,000 ;good;lux;recognition;Leisure;59 years and above;novice;German;I;credit;Wood;cold;Java;St. Petersburg;604.9080948004624;-22.808247964109594;-2263.470323959779;89.9907364515094;-151.6932356811629;692.8297188244201;868.576631947845;1835.6490061043628;531.2575643247314;144.99460933565894;1026.0661942219963;306.3842146997375;360.78122696259993;468.89451115836266;1427.0017824655133;970.653905310306;443.7328825553884;666.6183894522917;632.3080469712918;332.54566299196597;-35.12332465609717;-97.13281928357526;551.079421716412;768.7522033167809;1171.772276002745;941,1247734;1176,144446;930,8622804;1123,710333;641,3636205;-213,4778013;211,6941966;319,4055933;278,9543766;31,64288376;270,3598733;664,2170145;292,4824901;-306,2669794;256,5369298;373,5660423;703,7643841;234,2142563;363,0660318;561,4778109;795,4551469;976,8590232;140,7168195;;165,3250479;649,84554;163,6217273;418,2243075;733,6488865;517,9640281;486,1701161;164,2431673;;434,1012666;737,8979112;;374,550604;501,6225994;395,3597876;879,6429373;111,9756333;149,7269547;314,3575143;-;791,0385281;21,46892194;634,8717296;487,4178822;970,9380055;574,3035574
251;male;Brown;-;$40,001 - $50,000;Poor; ;recognition;Business;59 years and above;Novice;German;II;cash;Wood;cold;C++;novosibirsk;428.2261084130277;97.05887153135143;-9999.0;116.99973101881176;187.9328437528357;-345.812268134257;903.4969217198898;324.582336879203;767.2494835416092;619.8803153438232;1169.0380693992736;-1377.6005047550955;286.66503709150504;587.3279377302505;-9999.0;-9999.0;-874.2570043077776;678.8788238087839;23.240159730857954;246.24616165580082;2700.890325390696;67.56600734729518;577.6463032303532;879.5408561196402;998.4016608834884;236,8854819;1006,867421;653,0779448;1282,195288;656,4606071;-97,48356072;-16,96485452;-56,2826919;-97,28513163;36,77047796;134,0523458;561,3201676;-92,31494303;-1400,130053;116,1763493;362,1608361;1010,522691;484,2767036;-663,346132;-250,5409694;-202,1623364;796,5397552;-2008,721689;-629,0268304;557,0193165;300,8792116;54,56638164;692,712586;799,4747124;496,9674204;713,8521507; ;740,9483253;391,7755925;726,6770634;750,178648;307,2893213;558,3623535;;515,5075234;130,2023872;341,7515388;392,2496971;471,9358607;672,9787988;80,5180622;633,3295341;846,6785939;945,750103;701,304967
252;Male;Black;phd;$30,001 - $40,000 ; ;lux; ;Business;59 years and above;Novice;German;III;Credit;Wood;Hot;C++;Chelyabinsk;27.624988301344843;-55.3475100492646;1582.0776822319422;101.69231164971006;-97.75669378922464;-9999.0;884.9860140295476;-441.1607231174371;238.9858616635896;80.73775950447872;716.0339146958863;1939.8693290537424;519.3898875011496;351.79417445775744;596.2214145799865;994.0283144001576;-984.9781825729006;684.3387025712161;387.0114601256521;209.74855246341212;1444.2045976572056;542.182427745147;411.47563418677595;1144.6732485891607;1020.667526678611;-169,351752;1702,765327;366,3598622;521,4545625;334,5509013;251,8358723;225,9025747;-401,4889805;48,94330056;3,578723647;-88,03536316;60,63389716;759,6518083;762,4739028;-179,0339078;541,148485;1063,138245;278,3234456;474,2085244;344,2001103;1093,714465;655,3615574;1484,192394;799,4019844;272,3857902;-;364,0595879;790,1920183;813,2945104;527,369184;705,430553;;693,1815008;263,3227137;707,994157;925,3216478;289,444946;653,9219718;604,3501375;598,1685878;99,10637416;349,6409677;295,5205946;776,4184924;767,7597779;101,2769362;670,9127255;494,6563799;-;654,7065487
253;male;red;High School;$30,001 - $40,000 ;Very good;Olay;peer motivation; ;59 years and above;Novice;German;II;Credit;Wood;Hot;Java;;547.3492101546758;-8.738039125667733;847.4390516399858;165.12995032458343;903.7457470639418;-1113.5708397615701;931.2983129463427;-451.5930363546389;495.8412816251149;196.74942779534328;1329.5559137861017;-9999.0;-82.99080780767645;483.754271457541;405.9053736624669;642.259991783145;-89.39828006880333;792.7122368460538;353.5434737165393;195.63003977147594;-1171.410810775308;-213.87888593624047;567.2406397267098;768.5510192588468;650.4217634289487;10,71251562;907,7107044;1823,946602;945,3340361;924,7849;522,4274792;119,1773837;263,403107;218,1077604;42,65458093;-39,05339414;467,9847638;1364,144863;-679,2435582;256,117382;-243,2695221;372,3833722;294,3392597;353,7842383;470,8090119;846,7224249;;2759,200747;197,726108;;176,4368638;1021,733294;274,3137364;688,2970945;585,1392248;784,8394146;200,9903628;719,7467843;342,5151403;663,055364;774,7865038;372,3083554;752,9149185;468,0812294;683,0941261;120,748933;273,0677982;423,3268132;768,1730566;686,2388495;54,23266241;639,0410637;574,7875741;957,0523041;
254;male;red;phd;$40,001 - $50,000;Neutral;lux;recognition;Business;Below 21 years;Advanced;;;cash;Plastic;Warm;C++;novosibirsk;-9999.0;-38.78783693236672;-109.51115700675086;144.81392535378487;-488.02673731015466;618.1102294878968;974.9388493277349;-161.71197828760063;-60.2909327619289;1620.954694635942;687.7920100842418;-449.7596061475689;881.9952423208435;386.6242233999435;9.16656042876366;785.0523197436205;212.0101529556451;681.2447819615315;501.81129054024836;137.98700391720382;1293.9624001606044;82.08299805781982;335.0057053678172;673.0444625672201;-38.39316369959971;309,343152;-39,40525277;;1309,962846;130,6266359;400,9293848;-28,13462485;476,2959959;666,1021724;24,62689047;-96,64165837;1031,443152;;1642,869228;216,5148949;358,3787185;631,5520904;553,1900802;-323,0820467;675,6247281;846,5687321;687,5158393;1909,102553;1210,401172;63,09465147;645,8358608;-;;660,540834;576,0603565;807,2430948;332,9294686;725,2333058;306,7906233;-;766,9364983;268,0888177;732,1517952;725,1910561; ;103,9422004;122,5176529;306,4176758;519,8632242;683,7411878;130,8221441;649,475591;413,5310159;931,2471378;-
255;Male;Black;High School;$40,001 - $50,000;Very good;lux;recognition;Study;59 years and above;Advanced;italian;II;Credit;Plastic;Warm;C++;moscow;643.2139889390287;-34.833155023472955;982.4013552517041;244.55406901681005;493.4485679418656;-218.60158619247568;936.3645288537842;580.3290972610141;306.4181037440925;-1695.1696706569076;1060.5857229071655;-141.38075586255974;-204.0887262333821;629.3278248011578;761.5360466893225;1234.0705646524416;-15.676677640811533;911.5133627875164;-11.852250501333799;260.61183070379644;588.1656579397643;-433.2450353632247;732.4167988315407;1095.344231823203;973.904694261107;177,2905262;1450,243402;984,4812238;1087,368403;148,1729823;295,8286699;164,9650676;363,9147305;360,3297119;-13,33900008;165,5008037;760,575909;1655,115128;2117,534371;48,21408055;507,9641274;1046,479418;;1940,219424;785,11349;419,1077789;;596,3367427;1109,732674;221,4344931;438,9721766;425,5120465;687,8411607;753,6729516;474,8727569;606,9872942;389,7788903;765,5982773;253,5957444;675,7678288;724,509736;272,1539805;-;-;806,2941704;125,8838935;372,3904976;409,7211036;647,1329608;676,8932454;31,87888846;666,9818878;654,8872384;955,6669473;601,6979112
256;male;-;BSc;$30,001 - $40,000 ;Good;lux;recognition;Leisure;below 21 years;Novice;German;IV;credit;Metal;Warm;c;novosibirsk;304.96265683506005;127.05610697521493;1891.1271269441415;134.04179571422742;1069.3668969480857;190.02107537625736;912.7757137368927;734.0515143201642;246.23357865434429;-39.26694808001065;711.750413385426;1029.0051551333852;-62.143546153262605;327.84165298426194;-9999.0;795.7255021647848;-1469.662500761118;719.2221378483429;113.73917100133409;167.14906967651862;-808.7072569273907;173.56356867972445;442.61528393824625;916.1686489775806;1678.807085376389;-124,8272226;1174,201284;1175,825563;778,7826111;814,5851278;-90,08771044;-26,43238522;212,6375709;-98,99187966;37,94117873;119,2799573;;476,0519604;446,5994374;170,6038956;254,2413298;712,4619483;518,5808431;1100,613645;409,9006522;833,1661859;1309,626003;-2477,399195;-177,1952308;45,6511339;247,8162006;472,9000579;466,9464796;692,0923846;472,6928012;681,2229349;637,9887417;697,9014165;467,7614977;828,4868208; ;264,3586239;685,4406336;302,8682449;691,8093062;108,9577085;196,5991105;423,7295487;679,9188449;236,070348;72,22948545;668,6229724;782,0352742;;534,4258559
257;female;black;High School;Below $30,001;Neutral;lux;recognition;Family;59 years and above;Advanced;French;II;cash;Wood;Hot;js;novosibirsk;370.25461616499064;18.863167241095322;419.45035684802264;188.57493330517786;-1263.9196097811775;226.37660566533194;863.4632029616556;240.2293033200665;1007.7098445672451;-42.036875676715965;744.0129337364453;976.4315244217091;308.25434799568154;147.55945041106594;818.1123237240874;875.7591438502518;426.51994186431716;654.9449406493939;103.34694735907266;306.2337099005346;-259.7225283903281;-279.4210134248056;253.40959694059381;1114.8409866440836;1417.4957187766452;-161,50513;868,6665311;840,6515849;754,2747438;590,8138455;-132,7505924;554,8562739;109,9039298;1618,629083;86,75327974;-85,45885853;435,3448608;303,4754418;325,7042547;164,9004326;372,8924943;1537,176839;392,0575388;484,6366579;856,0637378;799,6606173;957,3159686;-594,771892;-326,8349824;;670,2295968;464,3128427;484,4525866;335,0055019;480,0758211;699,3234848;176,0998129;652,8367409;291,1139287;845,0674875;775,8193612;368,9280113;457,5564899;261,3963482;273,7366189;135,0257127;140,8284007;207,2254236;610,5572664;253,531273;2,74681046;626,1334437;773,2946632;936,4689699;593,508423
258;male;Blonde;High School;below $30,001;Good;lux;Recognition;Business;36 to 58 years;Advanced;French;II;cash;Wood;Hot;-;novosibirsk;271.92853663141705;-103.4390539077581;458.2997358857904;133.912299510819;1765.9332474008568;653.3044256221193;949.5786388492418;736.9310351223315;-136.9339792872421;-42.780128952862555;900.3171115262086;1032.1911986437378;336.1822140017302;368.5865480763353;748.8984465802289;953.77159594515;1072.4789333920196;642.7409289378121;678.5360817894746;413.71944199816085;147.24792416128247;-55.202310955987315;-9999.0;780.8101042599197;416.66821156596444;-98,58279356;-246,6001;;720,7196628;1530,337807;215,2507266;455,9777682;-282,5060952;-21,58710406;-6,968420933;;15,21815768;905,8137506;1137,465149;146,1381445;429,6479162;547,205088;501,2859798;1889,436294;231,243135;1136,915414;1168,865051;1142,026557;781,9008895;143,072798;523,2666968;172,5082247;542,0654554;-;586,4664752;428,7006028;303,7873229;768,5925568;;785,7818754;805,6166007;224,6084519;529,4699006;444,5492513;-;98,48192271;161,4353519;487,2232457;373,218764;;39,76845262;638,0257402; ;967,6642007;580,3131513
259;female;Brown;high school;Below $30,001;Good;lux;Friendly work culture;Study;Below 21 years;Novice;Italian;II;Credit;Metal;Warm;c;moscow;639.8461181084507;-63.78091683861409;584.4261075218311;129.73841421291596;754.7533533487155;1199.4144358701633;981.0261391332317;985.2865649946459;71.65885718147467;1015.1844695971541;532.7131031356898;-1502.95969779955;47.88613171100533;350.9086017132886;1173.769158816965;727.3974203661764;925.5904375241458;731.8851804143892;389.27628905471573;364.06854381307335;-455.0100161201716;614.1024108092608;587.0388964996491;817.4098697234907;577.7260492246012;-369,3649983;460,1947455;521,5841805;780,2740603;644,7889371;-24,13366659;131,2494571;200,1311545;-395,8586901;-10,10482784;-129,1817747;1266,509852;201,1310088;205,7071168;220,0362953;56,88175531;653,781522;-471,3124337;1282,412785;594,5032143;1460,185408;897,3099957;391,2568977;-508,6579495;212,4611522;318,5824594;416,0907166; ;;515,1472568;585,9689097;450,0706001;712,4490026;;440,7820113;907,902659;246,3751712;784,0998025;508,5016703;337,5354901;137,6627251;165,3175132;348,4286936;417,1615747;325,6325802;81,96217085;619,6631339;467,6524045;973,7396076;457,2746339
260;male;black;BSc;$30,001 - $40,000 ;good;Lux;peer motivation;Health;Below 21 years;Advanced;german;II; ;Plastic;Warm;Java;Chelyabinsk;481.30133112663026;-78.37666635760313;-12.76197167974317;247.66251909296713;718.7366417542996;612.1330122131201;993.0225854979535;96.81054182233419;-67.67491390089066;-1160.4862846001613;1501.5264741615351;-571.6807031680962;-468.2252653679625;381.3399445657975;1300.1584096662582;859.361443990163;-1368.5025339661945;618.776461046907;669.6425039189683;262.99765551118816;-1084.642822314067;-321.05317372943176;883.8774414077691;866.1369422400393;2015.025792818546;160,6478159;482,9377901;995,795222;1209,419445;221,7581596;883,4205394;2,440200596;;642,6599892;-52,19887265;232,9475616;812,031324;;291,3927179;80,57210024;63,07029895;;713,608437;566,6119976;658,8933642;1245,504728;880,8084631;199,9297091;-502,8109738;781,6406615;539,5408508;535,6450828;752,7500407;649,0935856;;702,6294445;333,8314155;696,9653288;467,0045861;;742,4154457;-;533,9356107;465,1475819;436,0288333;92,56769444;306,4943186;518,3458213;688,2026512;765,2306872;30,18678194;629,5030197;528,1810224;941,9316624;635,9615077
261;male;Blonde;phd;$30,001 - $40,000 ;good;lux;Friendly work culture;Leisure;36 to 58 years;Advanced;German;II;credit;Metal;cold;C++;novosibirsk;460.96293822217064;-52.23815597470275;799.5476569841702;123.60256774711264;-570.2025963822392;483.19098178449843;951.1011372617983;125.4010966040621;444.91345832719526;1092.6782105325083;1100.2532814474225;-145.56574135359625;680.7274222732701;95.67730898228382;1488.2451701044758;919.5250080307347;-268.23854168044875;726.2723790343925;252.18146719699087;230.2377535287751;-536.0709826547085;-766.9620340968917;675.4434277173416;811.5666423347425;-385.6382303087844;-103,4555128;821,3430697;1327,776685;2055,859455;130,9131531;-79,72778527;-367,6336461;333,867564;584,2433387;-45,07993815;-75,69070139;226,3516314;-141,4987004;2225,981266;126,8639471;100,9626913;436,3196931;389,9323876;3265,295696;949,0932007;;1296,052876;277,8587534;1626,644888;233,5496463;;277,5889206;672,7208385;611,0928998; ;750,7726836;383,8865468;749,0663989;435,2080905;781,7941595;895,9634769;-;761,876263;315,3041271;373,0136513;126,5169325;337,9830217; ;391,2405026;;43,42718891;-;523,6370963;931,636836;672,7606791
